level_0,index,created_at,text,url,replies,retweets,favorites,user,bioguide_id,party,state
6171,152598,2017-09-21 15:30:00,$4.1 Trillion: the amount of health care funding states would lose over the next 20 years.  ,https://twitter.com/SenBobCasey/status/910889089582419971,9,173,206,SenBobCasey,C001070,D,PA
6172,152599,2017-09-21 15:29:00,32 Million: The number of people who are likely to lose health insurance under Graham Cassidy over the next 10 years  ,https://twitter.com/SenBobCasey/status/910888732412272641,17,313,359,SenBobCasey,C001070,D,PA
6173,152600,2017-09-21 15:27:00,"Time for some numbers: 32 Million, 4.1 trillion, 17,320, 16,174, 31% and 20%. Any guesses as to what these numbers mean?",https://twitter.com/SenBobCasey/status/910888252411908096,181,633,1017,SenBobCasey,C001070,D,PA
6174,152601,2017-09-21 14:27:00,  @WPXITonyRuffolo: .@SenBobCasey press conf about #GrahamCassidyBill & ; #opioidcrisis. #WPXI #Pittsburgh  ,https://twitter.com/SenBobCasey/status/910873101487001602,2,16,34,SenBobCasey,C001070,D,PA
6175,152602,2017-09-21 14:20:00,Thereäó»s nothing äóÖmoderateäó» about Graham-Cassidy. Itäó»s a truly radical äóìplanäó that would decimate health care.  ,https://twitter.com/SenBobCasey/status/910871367901417474,43,266,470,SenBobCasey,C001070,D,PA
6176,152603,2017-09-21 14:11:00,".@SenateMajLdr torpedoed a bipartisan health care fix in order to pass a bill that will raise premiums, reduce coveäó_  ",https://twitter.com/SenBobCasey/status/910869202113835009,25,286,367,SenBobCasey,C001070,D,PA
6177,152604,2017-09-21 12:21:00,32 million reasons to vote no on Graham-Cassidy.  ,https://twitter.com/SenBobCasey/status/910841410445873153,221,5461,8521,SenBobCasey,C001070,D,PA
6178,152605,2017-09-20 23:11:00,Every major patient advocacy group disagrees with you.    ,https://twitter.com/SenBobCasey/status/910642631159566336,44,416,816,SenBobCasey,C001070,D,PA
6179,152606,2017-09-20 21:55:00,"The most frustrating thing about this (besides, you know, the actual policy) is that we were making progress on a bäó_  ",https://twitter.com/SenBobCasey/status/910623458547191810,131,665,1321,SenBobCasey,C001070,D,PA
6180,152607,2017-09-20 21:05:00,"The lies coming from @SenateGOP are being exposed. Under Graham-Cassidy, those with pre-existing conditions will loäó_  ",https://twitter.com/SenBobCasey/status/910611006337974272,61,559,700,SenBobCasey,C001070,D,PA
6181,152608,2017-09-20 20:21:00,"Your advocacy is working, but don't let up until we defeat this travesty of a health care ""plan.""  ",https://twitter.com/SenBobCasey/status/910599765129355264,90,1492,2333,SenBobCasey,C001070,D,PA
6182,152609,2017-09-20 19:59:00,"To all those celebrating #RoshHashanah tonight, L'Shanah Tovah!",https://twitter.com/SenBobCasey/status/910594287624245249,2,32,177,SenBobCasey,C001070,D,PA
6183,152610,2017-09-20 18:58:00,"This is a crooked, shameful pursuit of an ideological trophy, no matter who gets hurt along the way.  ",https://twitter.com/SenBobCasey/status/910579017589362690,44,210,360,SenBobCasey,C001070,D,PA
6184,152611,2017-09-20 18:51:00,"Huge losses for PA, which is why @GovernorTomWolf is also leading the charge against this scheme.  ",https://twitter.com/SenBobCasey/status/910577061835739137,27,196,305,SenBobCasey,C001070,D,PA
6185,152612,2017-09-20 18:47:00,.@SenateGOP: Put your constituents first- don't cut health care funding in your own states.  ,https://twitter.com/SenBobCasey/status/910576191454765056,22,124,236,SenBobCasey,C001070,D,PA
6186,152613,2017-09-20 18:19:00,Almost like itäó»s a political stunt and not a genuine attempt to improve our health care system. _ô_î  ,https://twitter.com/SenBobCasey/status/910569223927353344,49,403,779,SenBobCasey,C001070,D,PA
6187,152614,2017-09-20 17:40:00,"No legislative bribe will change the fact that Cassidy-Graham will jack up premiums, reduce coverage and end basicäó_  ",https://twitter.com/SenBobCasey/status/910559214774480897,10,141,211,SenBobCasey,C001070,D,PA
6188,152615,2017-09-20 17:29:00,Get ready. The @SenateGOP will try to pass their scheme next week. This terrible bill must be stopped.  ,https://twitter.com/SenBobCasey/status/910556618076622849,38,213,286,SenBobCasey,C001070,D,PA
6189,152616,2017-09-20 16:54:00,äóìundermines safeguards for those preexisting conditions.äó CC @SenateGOP  ,https://twitter.com/SenBobCasey/status/910547780531343360,11,212,246,SenBobCasey,C001070,D,PA
6190,152617,2017-09-20 16:50:00,".@NPR seems to have read and understood the Graham-Cassidy bill, the @SenateGOP should give it a try.  ",https://twitter.com/SenBobCasey/status/910546692394676224,49,649,1126,SenBobCasey,C001070,D,PA
6191,152618,2017-09-20 16:03:00,You know all those lies the GOP told about the ACA process? It turns out theyäó»re true about the Graham-Cassidy bill.  ,https://twitter.com/SenBobCasey/status/910534899660148737,12,112,154,SenBobCasey,C001070,D,PA
6192,152619,2017-09-20 16:02:00,"  @ASlavitt: NEW: Graham Cassidy repeal: A series of independent non-partisan analyses have just been released.Here it is in one place:äó_",https://twitter.com/SenBobCasey/status/910534559267196930,149,4673,3133,SenBobCasey,C001070,D,PA
6193,152620,2017-09-20 15:43:00,An essential read from the Secretary of Health of Senator Cassidy's home state.  ,https://twitter.com/SenBobCasey/status/910529959348891649,11,198,198,SenBobCasey,C001070,D,PA
6194,152621,2017-09-20 15:35:00,"Turns out that when independent experts are allowed to examine the @SenateGOP bill, they find it's destructive to Aäó_  ",https://twitter.com/SenBobCasey/status/910527954760876032,28,419,610,SenBobCasey,C001070,D,PA
6195,152622,2017-09-20 15:17:00,@SenateGOP I guess itäó»s OK because their health care & ; that of their families wonäó»t be impacted by their scheme. _ô»,https://twitter.com/SenBobCasey/status/910523339512348672,26,40,103,SenBobCasey,C001070,D,PA
6196,152623,2017-09-20 15:15:00,".@SenateGOP doesnäó»t even know what their bill does to the American people, but theyäó»re for it.  ",https://twitter.com/SenBobCasey/status/910522916550451200,23,178,241,SenBobCasey,C001070,D,PA
6197,152624,2017-09-20 14:29:00,"@SenateGOP Theyäó»re not serious, just chasing an ideological trophy.  ",https://twitter.com/SenBobCasey/status/910511145605369856,15,46,96,SenBobCasey,C001070,D,PA
6198,152625,2017-09-20 14:28:00,"If  the @SenateGOP was serious about health care, they would engage in the existing bipartisan process.",https://twitter.com/SenBobCasey/status/910511040613543937,72,343,825,SenBobCasey,C001070,D,PA
6199,152626,2017-09-20 13:32:00,"  @JoshShapiroPA: Working w/@SenBobCasey to keep students safe at college, prevent c us sexual assault & ; support victims. Read our opedäó_",https://twitter.com/SenBobCasey/status/910496859990499329,8,35,161,SenBobCasey,C001070,D,PA
6200,152627,2017-09-20 13:29:00,A breakdown of the lies being used to sell the @SenateGOP's health care scheme.  ,https://twitter.com/SenBobCasey/status/910496029216305152,13,197,259,SenBobCasey,C001070,D,PA
6201,152628,2017-09-20 13:22:00,"Graham-Cassidy: higher costs, fewer protections, less coverage.  ",https://twitter.com/SenBobCasey/status/910494362039193602,45,205,208,SenBobCasey,C001070,D,PA
6202,152629,2017-09-20 13:15:00,"  @voxdotcom: Graham-Cassidy: The last GOP health plan left standing, explained  ",https://twitter.com/SenBobCasey/status/910492664981868548,9,37,37,SenBobCasey,C001070,D,PA
6203,152630,2017-09-20 01:58:00,  @jdprose: New: @SenBobCasey on GOP health-care plan: 'Snake in the grass ... that will bite a lot of people' via @bctimes  ,https://twitter.com/SenBobCasey/status/910322175776870400,9,76,160,SenBobCasey,C001070,D,PA
6204,152631,2017-09-19 22:45:00,Finding out how many people could lose coverage under Graham-Cassidy is not äóìjust a detailäó  ,https://twitter.com/SenBobCasey/status/910273692692774912,59,536,929,SenBobCasey,C001070,D,PA
6205,152632,2017-09-19 21:22:00,"Sometimes the truth slips out, your @SenateGOP health care beliefs right here.  ",https://twitter.com/SenBobCasey/status/910252843411623941,147,2823,2869,SenBobCasey,C001070,D,PA
6206,152633,2017-09-19 21:08:00,75 disability groups oppose Graham-Cassidy  ,https://twitter.com/SenBobCasey/status/910249360088236032,43,1160,1254,SenBobCasey,C001070,D,PA
6207,152634,2017-09-19 20:59:00,"This is exactly what the @SenateGOP is up to: sham, farcical hearings  ",https://twitter.com/SenBobCasey/status/910246894034669568,24,292,419,SenBobCasey,C001070,D,PA
6208,152635,2017-09-19 20:43:00,How aboutäó_the American people?  ,https://twitter.com/SenBobCasey/status/910242979931095040,99,795,1852,SenBobCasey,C001070,D,PA
6209,152636,2017-09-19 20:37:00,"Instead of working in a bipartisan way to improve the health care system, @SenateGOP would rather decimate & ; destroäó_  ",https://twitter.com/SenBobCasey/status/910241385583972354,92,823,1198,SenBobCasey,C001070,D,PA
6210,152637,2017-09-19 20:17:00,.@SenateMajLdr wants to move quickly before the American people find out how much this bill will hike their premiums  ,https://twitter.com/SenBobCasey/status/910236330256412672,22,142,154,SenBobCasey,C001070,D,PA
6211,152638,2017-09-19 20:14:00,"In Louisiana, health officials are warning that Graham-Cassidy would undermine residentsäó» health care  ",https://twitter.com/SenBobCasey/status/910235602905387008,8,129,147,SenBobCasey,C001070,D,PA
6212,152639,2017-09-19 19:53:00,Yetäó_ this is exactly what the @SenateGOP wants to do.  ,https://twitter.com/SenBobCasey/status/910230462827831296,10,57,98,SenBobCasey,C001070,D,PA
6213,152640,2017-09-19 19:51:00,The Graham-Cassidy bill cuts nursing home care for seniors by decimating Medicaid. It must be stopped.  ,https://twitter.com/SenBobCasey/status/910229845065572352,240,6769,7224,SenBobCasey,C001070,D,PA
6214,152641,2017-09-19 19:21:00,.@SenateGOP says some @SenateDems will have trouble voting against their bill that will hike premiums and decimateäó_  ,https://twitter.com/SenBobCasey/status/910222364268474368,53,268,771,SenBobCasey,C001070,D,PA
6215,152642,2017-09-19 18:04:00,Shorter version: Graham-Cassidy is a scam.  ,https://twitter.com/SenBobCasey/status/910203009270923264,42,631,856,SenBobCasey,C001070,D,PA
6216,152643,2017-09-19 17:53:00,Are you listening @SenateGOP?  ,https://twitter.com/SenBobCasey/status/910200080950530048,73,779,1379,SenBobCasey,C001070,D,PA
6217,152644,2017-09-19 17:44:00,@AlecMacGillis   ,https://twitter.com/SenBobCasey/status/910198034646040576,5,12,96,SenBobCasey,C001070,D,PA
6218,152645,2017-09-19 17:40:00,A bipartisan group of Governors are rejecting the latest GOP health care scheme. Thank you @GovernorTomWolf for heläó_  ,https://twitter.com/SenBobCasey/status/910196890079285249,17,313,650,SenBobCasey,C001070,D,PA
6219,152646,2017-09-19 17:28:00,"Thereäó»s a bipartisan process underway to improve our health care, yet @SpeakerRyan & ; Admin are desperate for a partäó_  ",https://twitter.com/SenBobCasey/status/910193913469784064,29,216,310,SenBobCasey,C001070,D,PA
6220,152647,2017-09-19 15:23:00,Bob Casey and Josh Shapiro: Prevent c us sexual assault   via @PittsburghPG,https://twitter.com/SenBobCasey/status/910162397222105088,7,40,71,SenBobCasey,C001070,D,PA
6221,152648,2017-09-19 15:16:00,Another GOP Governor makes clear that the @SenateGOP scheme will devastate Americansäó» health care  ,https://twitter.com/SenBobCasey/status/910160557059211264,15,175,223,SenBobCasey,C001070,D,PA
6222,152649,2017-09-19 15:06:00,"The @SenateGOP are rushing to pass a bill that will undermine Americansäó» health care, hoping no one notices beforeäó_  ",https://twitter.com/SenBobCasey/status/910158247461572609,25,288,318,SenBobCasey,C001070,D,PA
6223,152650,2017-09-19 13:48:00,"Under Graham-Cassidy ""Insurers would charge about $142,650 more for patients with metastatic cancer.""  ",https://twitter.com/SenBobCasey/status/910138594706231301,19,98,70,SenBobCasey,C001070,D,PA
6224,152651,2017-09-19 13:47:00,"Under Graham-Cassidy ""Insurers would charge about $26,580 more for rheumatoid arthritis and other autoimmune disorders""",https://twitter.com/SenBobCasey/status/910138371409932288,17,102,102,SenBobCasey,C001070,D,PA
6225,152652,2017-09-19 13:45:00,"Under Graham-Cassidy ""Insurers would charge about $17,320 more in premiums for pregnancy""  ",https://twitter.com/SenBobCasey/status/910137896736305152,14,141,68,SenBobCasey,C001070,D,PA
6226,152653,2017-09-19 13:43:00,Graham-Cassidy ACA Repeal Bill Would Cause Huge Premium Increases for People with Pre-Existing Conditions  ,https://twitter.com/SenBobCasey/status/910137284741214208,43,269,242,SenBobCasey,C001070,D,PA
6227,152654,2017-09-19 13:41:00,@AuntJaneMarie There is always value in making your views known to your elected representatives.,https://twitter.com/SenBobCasey/status/910136643771863042,2,4,12,SenBobCasey,C001070,D,PA
6228,152655,2017-09-19 01:58:00,  @SenateDems: Thanks @ChrisMurphyCT! We are now joined by @SenBobCasey talking about how awful this #Trumpcare bill is.,https://twitter.com/SenBobCasey/status/909959844089749504,20,125,356,SenBobCasey,C001070,D,PA
6229,152656,2017-09-19 01:24:00,"Headed to the floor to speak in opposition to the latest Republican health care ""plan."" Watch live at  ",https://twitter.com/SenBobCasey/status/909951395335417856,224,806,2952,SenBobCasey,C001070,D,PA
6230,152657,2017-09-19 00:23:00,.@SenateGOP is trying to ram through a scheme to decimate Medicaid & ; undermine protections behind the backs of the American people.,https://twitter.com/SenBobCasey/status/909935852763172864,43,192,340,SenBobCasey,C001070,D,PA
6231,152658,2017-09-19 00:20:00,Will now come 5 days before the reconciliation deadline with no CBO analysis in order to give some false pretense of äóìregular order.äó,https://twitter.com/SenBobCasey/status/909935177874444288,10,65,134,SenBobCasey,C001070,D,PA
6232,152659,2017-09-19 00:19:00,A hearing on a measure that would impact 1/6 of the economy and hasnäó»t had serious debate or review...  ,https://twitter.com/SenBobCasey/status/909934833274642433,35,171,217,SenBobCasey,C001070,D,PA
6233,152660,2017-09-18 22:51:00,"The same House Rs who loved their last premium-hiking, job killing health care ""plan"" are all in on this one too.  ",https://twitter.com/SenBobCasey/status/909912684950380544,36,160,231,SenBobCasey,C001070,D,PA
6234,152661,2017-09-18 21:35:00,When the American people reject the GOP's extreme health care bill & ; they come back with one that's more extreme...äó_  ,https://twitter.com/SenBobCasey/status/909893547226271745,100,952,1771,SenBobCasey,C001070,D,PA
6235,152662,2017-09-18 21:00:00,CC: @SenateGOP  ,https://twitter.com/SenBobCasey/status/909884982201634816,12,266,612,SenBobCasey,C001070,D,PA
6236,152663,2017-09-18 19:36:00,@SenateGOP No wonder they're trying to rush #GrahamCassidy through...,https://twitter.com/SenBobCasey/status/909863785330089984,16,39,75,SenBobCasey,C001070,D,PA
6237,152664,2017-09-18 19:34:00,"The @SenateGOP is well aware that CBO analysis would likely show higher premiums, fewer protections & ; increased cosäó_  ",https://twitter.com/SenBobCasey/status/909863264896655360,20,213,257,SenBobCasey,C001070,D,PA
