date,nextday_RET,headline,direction
2020-01-08,0.014998,Western intelligence agencies see no signs Ukraine airliner was shot down - Canadian source.,up
2020-01-08,0.014998,UKRAINE PRESIDENT SAYS  UKRAINIAN SEARCH AND RESCUE TEAM TO FLY TO IRAN TONIGHT.,up
2020-01-08,0.014998,UKRAINE INTERNATIONAL AIRLINES SAYS IT WILL PUBLISH FULL LIST OF PASSENGERS ON ITS WEBSITE IN COMING MINUTES .,up
2020-01-08,0.014998,"UKRAINE PM SAYS 167 PASSENGERS AND 9 CREW MEMBERS ON BOARD IRAN FLIGHT, CITING PRELIMINARY DATA.",up
2020-01-08,0.014998,Ukraine embassy in Iran drops reference to engine failure as cause of plane crash.,up
2020-01-08,0.014998,UKRAINE INTERNATIONAL AIRLINES SAYS MOST PASSENGERS WERE IN TRANSIT AND DUE TO CONNECT TO OTHER FLIGHTS ON ARRIVAL IN UKRAINE .,up
2020-01-08,0.014998,"ALL CREW AND PASSENGERS ON BOARD UKRAINIAN AIRLINER IN IRAN DEAD: UKRAINE FOREIGN MINISTRY OFFICIAL TELLS REUTERS, CITING INFORMATION FROM AIRLINE .",up
2020-01-08,0.014998,"UPDATE 17-Fiery crash of Ukrainian Airlines jet in Iran kills 176, cause unknown.",up
2020-01-08,0.014998,"TSB STATEMENT ON 8 JANUARY 2020 ACCIDENT INVOLVING UKRAINIAN INTERNATIONAL AIRLINES FLIGHT 752 IN TEHRAN, IRAN.",up
2020-01-08,0.014998,Ukrainian flight did not declare emergency before crash тАУ Iranian media.,up
2020-01-08,0.014998,UPDATE 1-Western intelligence agencies see no signs Ukraine airliner was shot down - Canadian source.,up
2020-01-08,0.014998,UKRAINE PM SAYS WE ARE CURRENTLY CLARIFYING THE NUMBER OF UKRAINIAN CITIZENS ON BOARD.,up
2020-01-09,-0.019088,U.S. LOOKING INTO POSSIBILITY AIRLINER IN IRAN WAS SHOT DOWN ACCIDENTALLY -SECURITY SOURCE IN ALLIED NATION.,down
2020-01-09,-0.019088,SECRETARY OF UKRAINE SECURITY COUNCIL SAYS ALSO CHECKING POSSIBILITY OF TERRORIST ACT OF EXPLOSION INSIDE AIRCRAFT .,down
2020-01-09,-0.019088,"BOEING SHARES MOVE HIGHER IN HEAVY VOLUMES, LAST UP 1.4%.",down
2020-01-09,-0.019088,Reuters Insider - Trump: Ukrainian jet downed in Iran may be due to 'mistake'.,down
2020-01-09,-0.019088,UPDATE 3-U.S. believes Iran brought down Ukraine airliner with anti-aircraft missiles -officials.,down
2020-01-09,-0.019088,"SECRETARY OF UKRAINE SECURITY COUNCIL SAYS THESE INCLUDE ANTI-AIRCRAFT MISSILE, COLLISION OR ENGINE EXPLOSION .",down
2020-01-09,-0.019088,BOTH RECORDERS ARE PHYSICALLY DAMAGED - INITIAL IRAN INVESTIGATION REPORT.,down
2020-01-09,-0.019088,AIR LEASE CORP CEO SAYS SEES A321XLR AS A STRONG TRANSATLANTIC AIRCRAFT- BOFA CONF.,down
2020-01-09,-0.019088,"MEDIA-Iranian missile system shot down Ukraine flight, probably by mistake- Newsweek.",down
2020-01-09,-0.019088,"IRAN'S HEAD OF CIVIL AVIATION SAYS ""IT IS IMPOSSIBLE THAT A MISSILE HIT THE UKRAINIAN PLANE"" - ISNA NEWS AGENCY.",down
2020-01-09,-0.019088,"AERCAP HOLDINGS NV - PURCHASED 21 AIRCRAFT, INCLUDING 14 AIRBUS A320NEO FAMILY AIRCRAFT, 1 AIRBUS A350, 2 BOEING 787-9S AND 4 EMBRAER E2S IN Q4 2019.",down
2020-01-09,-0.019088,WRAPUP 1-Iran probe says Ukrainian jet was on fire before crash.,down
2020-01-09,-0.019088,AIR LEASE CORP CEO SAYS BOEING'S MOMENTUM FOR A NEW MIDSIZE AIRPLANE HAS DIMINISHED SIGNIFICANTLY AS THE MAX CRISIS HAS PROLONGED- BOFA CONF.,down
2020-01-09,-0.019088,BRIEF-Trudeau says Canada expects a role in investigation into the Ukrainian jet crash.,down
2020-01-09,-0.019088,THREE U.S. OFFICIALS SAY IT IS VERY POSSIBLE IRAN SHOT DOWN UKRAINE AIRLINER.,down
2020-01-09,-0.019088,"BOEING SHARES UP 1.8% AFTER A REPORT THAT IRANIAN MISSILE SYSTEM SHOT DOWN BOEING 737-800 JET BELONGING TO A UKRAINE AIRLINE, PROBABLY BY MISTAKE.",down
2020-01-09,-0.019088,Ukrainian investigators want to search for debris of Russian missile at Iran plane crash site.,down
2020-01-09,-0.019088,AIR LEASE CORP CEO SAYS ASIA IS THE GROWTH SPOT FOR BOTH NARROWBODY AND WIDEBODY JETS WHEN LOOKING OUT FIVE YEARS; SOUTH AMERICA IS NOT SO STRONG - BOFA CONF.,down
2020-01-09,-0.019088,SECRETARY OF UKRAINE SECURITY COUNCIL SAYS INFORMATION ABOUT DETECTION OF FRAGMENTS OF RUSSIAN MISSILE NEAR CRASH SITE APPEARED ON INTERNET .,down
2020-01-09,-0.019088,AIR LEASE CORP CEO SAYS CO'S 737 MAX AIRLINE CUSTOMERS ARE BEING COMPENSATED BY BOEING- BOFA CONF.,down
2020-01-09,-0.019088,"BUZZ-Boeing: Berenberg downgrades to 'hold', MAX crisis to pull stock further.",down
2020-01-09,-0.019088,"AIRCRAFT SURVEILLANCE FIRM AERION COLLECTED POSITION DATA FROM CRASHED UKRAINIAN JET, SHARING WITH AUTHORITIES - SPOKESWOMAN.",down
2020-01-09,-0.019088,"MEDIA-Canada, Iran hold rare call as Ottawa presses for role in probe of deadly crash - The Globe and Mail.",down
2020-01-09,-0.019088,"U.S. OFFICIALS ARE NOW CONFIDENT UKRAINE AIRLINER WAS SHOT DOWN BY IRANIAN MISSILE, CITING SATELLITE DATA -GOVERNMENT OFFICIALS.",down
2020-01-09,-0.019088,"Reuters Insider - U.S. Morning Call: Global stocks rebound, Tesla, Twitter, Snapchat, Boeing.",down
2020-01-09,-0.019088,THERE WAS NO RADIO COMMUNICATION FROM PILOT TO INDICATE AN UNUSUAL SITUATION - INITIAL IRAN INVESTIGATION REPORT.,down
2020-01-09,-0.019088,BOEING ROLLS OUT FIRST SPACE LAUNCH SYSTEM CORE STAGE FOR DELIVERY TO NASA.,down
2020-01-09,-0.019088,CANADA'S TRUDEAU SAYSIRAN HAS INDICATED IT IS OPEN TO ALLOWING CANADIAN CONSULAR OFFICIALS INTO IRAN TO HELP FAMILIIES.,down
2020-01-09,-0.019088,Ukrainian airliner was on fire prior to Iran crash - initial report.,down
2020-01-09,-0.019088,WITNESSES OBSERVED UKRAINIAN AIRLINER ON FIRE IN THE AIR PRIOR TO CRASH - INITIAL IRAN INVESTIGATION REPORT.,down
2020-01-09,-0.019088,"EU ANTITRUST REGULATORS RESUME INVESTIGATION OF BOEING AND EMBRAER DEAL AFTER BOEING PROVIDED REQUESTED DATA, WITH EU DECISION DUE BY APRIL 30.",down
2020-01-09,-0.019088,"In call with Johnson, Ukraine suggests Britain join Iran plane crash investigation .",down
2020-01-09,-0.019088,"EU resumes probe into Boeing-Embraer deal, sets new April 30 deadline.",down
2020-01-09,-0.019088,U.S. believes Ukraine airliner accidentally brought down by Iran -officials.,down
2020-01-09,-0.019088,UPDATE 2-Iran mostly likely brought down Ukraine airliner with anti-aircraft missiles -U.S. officials.,down
2020-01-09,-0.019088,"WRAPUP 9-Iran most likely downed Ukraine airliner with missiles, U.S. officials believe.",down
2020-01-09,-0.019088,CANADA'S TRUDEAU SAYS CANADIAN FOREIGN MINISTER WILL BE SPEAKING WITH IRANIAN COUNTERPART TO UNDERLINE NEED FOR PROPER PROBE OF CRASH.,down
2020-01-09,-0.019088,"WRAPUP 4-Iran investigation says airliner caught fire before crash, Ukraine outlines theories.",down
2020-01-09,-0.019088, IRANIAN CIVIL AVIATION ORGANISATION RELEASES INITIAL REPORT INTO JAN 8 UKRAINE AIRLINER CRASH.,down
2020-01-09,-0.019088,"WRAPUP 8-Ukraine airliner accidentally downed by Iran, U.S. officials say.",down
2020-01-09,-0.019088,"IRANIAN INVESTIGATORS HAVE SENT INITIAL INFORMATION ON CRASH TO UKRAINE, USA, SWEDEN AND CANADA - INITIAL REPORT.",down
2020-01-09,-0.019088,"U.S. EXAMINING COMPETING THEORIES FOR UKRAINE AIRLINE CRASH IN IRAN, INCLUDING POSSIBILITY OF INTENTIONAL OR ACCIDENTAL WEAPONS STRIKE -SOURCE FAMILIAR WITH U.S. INTELLIGENCE ASSESSMENTS.",down
2020-01-09,-0.019088,"BUZZ-Ukrainian flight most likely struck by anti-aircraft missile, Boeing shares rise.",down
2020-01-09,-0.019088,AIR LEASE CORP CEO SAYS CO'S BUYING POWER WITH BOEING GIVES IT FLEXIBILITY IN PURCHASE AGREEMENTS - BOFA CONF.,down
2020-01-09,-0.019088,"AIR LEASE CORP CEO SAYS DON'T SEE A STRETCHED VERSION OF AIRBUS A220 AIRCRAFT COMING ANYTIME SOON, AS AIRBUS GRAPPLES WITH INDUSTRIAL PROBLEMS IN HAMBURG - BOFA CONF.",down
2020-01-09,-0.019088,UK'S JOHNSON SAID BEST BRITISH EXPERTS SHOULD BE INVOLVED IN INVESTIGATING PLANE CRASH: UKRAINE PRESIDENTIAL OFFICE STATEMENT .,down
2020-01-09,-0.019088,Reuters Insider - Technical problems behind deadly plane crash in Iran: security sources.,down
2020-01-09,-0.019088,WRAPUP 6-Ukraine wants to search Iran plane crash site for possible missile debris.,down
2020-01-09,-0.019088,CANADA'S TRUDEAU SAYS  IRANIAN FOREIGN MINISTER COMMITTED TO CONTINUING DIALOGUE WITH CANADA.,down
2020-01-09,-0.019088,AIR LEASE CORP CEO EXPECTS AN INCREASE IN INTEREST IN ORDERS FOR BOEING 777X AIRCRAFT AS THE NEED TO REPLACE CURRENT GENERATION BIGGEST AIRCRAFT BECOMES GREATER IN 2023-25 TIME FRAME - BOFA CONF.,down
2020-01-09,-0.019088,"BRIEF-AerCap Leased, Purchased And Sold 353 Aircraft In 2019.",down
2020-01-09,-0.019088,Iran investigation says Ukrainian jet was on fire before crash.,down
2020-01-09,-0.019088,COCKPIT VOICE RECORDER AND FLIGHT DATA RECORDER ARE IN THE POSSESSION OF INVESTIGATION TEAM - INITIAL IRAN INVESTIGATION REPORT.,down
2020-01-09,-0.019088,"Iran denies ""illogical rumours"" about Ukrainian plane being hit by missile - ISNA.",down
2020-01-09,-0.019088,UKRAINIAN EXPERTS WILL PARTICIPATE IN INVESTIGATION - INITIAL IRAN INVESTIGATION REPORT.,down
2020-01-09,-0.019088,"CANADA'S TRUDEAU SAYS  HIS GOVERNMENT WILL NOT REST UNTIL IT GETS CLOSURE, TRANSPARENCY, ACCOUNTABILITY AND JUSTICE .",down
2020-01-09,-0.019088,"IRAN'S HEAD OF CIVIL AVIATION DISMISSES REPORTS OF UKRAINIAN PLANE BEING HIT BY MISSILES AS ""ILLOGICAL RUMOURS"" - ISNA.",down
2020-01-09,-0.019088,WRAPUP 7-Ukraine wants to search Iran plane crash site for possible missile debris.,down
2020-01-09,-0.019088,UPDATE 1-Iran mostly likely brought down Ukraine airliner with anti-aircraft missiles -U.S. officials.,down
2020-01-09,-0.019088,"WRAPUP 3-Boeing jet crashes in Iran with no survivors, security sources see technical cause.",down
2020-01-09,-0.019088,"UKRAINIAN AIRLINER HAD A TECHNICAL PROBLEM PRIOR CRASH, AIRCRAFT WAS HEADING TOWARDS AIRPORT BEFORE CRASHING - INITIAL IRAN INVESTIGATION REPORT.",down
2020-01-09,-0.019088,"WRAPUP 2-Boeing jet crashes in Iran with no survivors, security sources see technical cause.",down
2020-01-09,-0.019088,"CANADA'S TRUDEAU, ASKED HOW MUCH RESPONSIBILITY UNITED STATES BEARS FOR SHOOTING DOWN PLANE GIVEN KILLING OF SENIOR IRANIAN OFFICIAL, DOES NOT ANSWER DIRECTLY, REPEATS CALL FOR FULL PROBE OF CRASH.",down
2020-01-09,-0.019088,U.S. OFFICIALS SAY THEY BELIEVE UKRAINE AIRLINER MOST LIKELY BROUGHT DOWN ACCIDENTALLY BY IRANIAN AIR DEFENSIVE.,down
2020-01-09,-0.019088,"BUZZ-Ukrainian flight struck by anti-aircraft missile says report, Boeing shares rise .",down
2020-01-09,-0.019088,"UKRAINIAN INVESTIGATORS WANT TO SEARCH FOR DEBRIS OF A RUSSIAN MISSILE AT IRAN PLANE CRASH SITE: INTERFAX UKRAINE, QUOTING UKRAINE SECURITY CHIEF .",down
2020-01-09,-0.019088,PENTAGON DECLINES TO COMMENT ON REPORTS UKRAINE PLANE WAS SHOT DOWN BY IRANIAN MISSILE.,down
2020-01-09,-0.019088,"BOEING <BA.N>: BERENBERG CUTS TO HOLD FROM BUY, CUTS TARGET PRICE TO $350 FROM $410.",down
2020-01-09,-0.019088,"CANADA'S TRUDEAU SAYS IRAN HAS INDICATED IT WILL KEEP BLACK BOXES IN IRAN, BUT HAVE TOLD UKRAINE'S PRESIDENT THAT UKRAINIAN INVESTIGATORS WILL BE GRANTED ACCESS.",down
2020-01-09,-0.019088,SECRETARY OF UKRAINE SECURITY COUNCIL SAYS LOOKING AT VARIOUS VERSIONS OF IRAN PLANE CRASH.,down
2020-01-09,-0.019088,"WRAPUP 5-Iran investigation says airliner caught fire before crash, Ukraine outlines theories.",down
2020-01-09,-0.019088,Aircraft surveillance firm says sharing position data for crashed Ukrainian jet with authorities.,down
2020-01-09,-0.019088,"CANADA'S TRUDEAU SAYS IT IS VERY EARLY DAYS IN PROBE, DANGEROUS TO SPECULATE ON POSSIBLE CAUSES OF UKRAINE AIRLINER CRASH.",down
2020-01-09,-0.019088,BRIEF-Air Lease Corp CEO Says Sustaining Boeing 787 Production Without China A Challenge- BofA Conf.,down
2020-01-09,-0.019088,CANADIAN PRIME MINISTER JUSTIN TRUDEAU SAYS 138 PASSENGERS ON CRASHED UKRAINIAN JET WERE CONNECTING TO CANADA.,down
2020-01-09,-0.019088,"CORRECTED-AIRCRAFT SURVEILLANCE FIRM AIREON (NOT AERION) COLLECTED POSITION DATA FROM CRASHED UKRAINIAN JET, SHARING WITH AUTHORITIES - SPOKESWOMAN.",down
2020-01-09,-0.019088,SECRETARY OF UKRAINE SECURITY COUNCIL SAYS INVESTIGATION INCLUDES EXPERTS WHO INVESTIGATED SHOOTING DOWN OF MH17 PLANE IN 2014 .,down
2020-01-09,-0.019088,Boeing may have to lower 787 Dreamliner production rate - Air Lease CEO.,down
2020-01-09,-0.019088,UPDATE 1-Canada wants big role in Iran crash probe despite lack of diplomatic ties -Trudeau.,down
2020-01-09,-0.019088,"UPDATE 1-Ukraine names Iran plane crash theories, including missile strike.",down
2020-01-09,-0.019088,CANADIAN PRIME MINISTER JUSTIN TRUDEAU SAYS WE HAVE INTELLIGENCE FROM MULTIPLE SOURCES THAT IRAN SHOT DOWN UKRAINE JET.,down
2020-01-09,-0.019088,"AIR LEASE CORP CEO EXPECTS AIRBUS TO CUT THEIR PRICES BY 10%, IF CO HAS TO PAY 10% TARIFF ON THE PLANEMAKER'S AIRCRAFT - BOFA CONF.",down
2020-01-09,-0.019088,CORRECTED-Aircraft surveillance firm says sharing position data for crashed Ukrainian jet with authorities.,down
2020-01-09,-0.019088,CANADA'S TRUDEAU SAYS CANADA EXPECTS TO HAVE A ROLE IN THE INVESTIGATION OF THE UKRAINIAN JET CRASH .,down
2020-01-09,-0.019088,WRAPUP 2-Iran investigation says Ukrainian airliner was on fire before crash.,down
2020-01-09,-0.019088,WRAPUP 3-Iran investigation says Ukrainian airliner was on fire before crash.,down
2020-01-09,-0.019088,"BOEING - NASA WILL TRANSPORT SLS CORE STAGE TO STENNIS SPACE CENTER IN BAY ST. LOUIS, MISSISSIPPI, IN NEXT FEW DAYS.",down
2020-01-09,-0.019088,CANADA'S TRUDEAU SAY SHOOTING DOWN OF UKRAINE JET MAY HAVE BEEN UNINTENTIONAL .,down
2020-01-09,-0.019088,Reuters Insider - Nasdaq closes at record on fading Iran fears.,down
2020-01-09,-0.019088,CANADA'S TRUDEAU REITERATES CALL FOR FULL INVESTIGATION OF UKRAINE CRASH.,down
2020-01-09,-0.019088,CANADA'S TRUDEAU SAYS IT IS TOO SOON TO BE APPORTIONING BLAME FOR CRASH OR DRAWING ANY CONCLUSIONS.,down
2020-01-09,-0.019088,"BUZZ-Meggitt: CS warns aircraft ""retirement wave"" to hurt margins.",down
2020-01-09,-0.019088,"UKRAINE PRESIDENT HAD PHONE CALL WITH BRITISH PRIME MINISTER JOHNSON, INVITED UK TO JOIN PROBE OF IRAN PLANE CRASH: STATEMENT .",down
2020-01-09,-0.019088,"WRAPUP 10-Iran likely downed Ukraine airliner with missiles -Canada's Trudeau, citing intelligence",down
2020-01-09,-0.019088,CANADA'S TRUDEAU SAYS HE SPOKE TO U.S. PRESIDENT TRUMP EARLIER ON WEDNESDAY.,down
2020-01-09,-0.019088,AIR LEASE CORP CEO SAYS SUSTAINING PRODUCTION RATE FOR BOEING 787 AT 12 AIRCRAFT PER MONTH WITHOUT CHINA COULD BE A CHALLENGE; SAYS IT WOULDN'T BE A SURPRISE IF IT WENT DOWN TO 10/MONTH- BOFA CONF.,down
2020-01-10,0.000909,"REFILE-WRAPUP 14-Iran likely downed Ukraine airliner with missiles, Canada's Trudeau says, citing intelligence.",up
2020-01-10,0.000909,IRAN OFFICIAL SAYS IT COULD TAKE ONE OR TWO MONTHS TO EXTRACT BLACK BOX DATA.,up
2020-01-10,0.000909,"UKRAINE PRESIDENT SAYS GRATEFUL FOR MESSAGES, SUPPORT FROM US IN INVESTIGATING IRAN PLANE CRASH .",up
2020-01-10,0.000909,SPIRIT AEROSYSTEMS CEO SAYS NOT YET RECEIVED NOTICE FROM BOEING ON WHEN MAX PRODUCTION WILL RESTART/WHAT PRODUCTION RATES WILL BE WHEN IT DOES - MEMO.,up
2020-01-10,0.000909,IRAN CIVIL AVIATION ORG HEAD ABEDZADEH SAYS U.S. AND CANADA ARE OBLIGED TO HAND OVER INFORMATION THEY HAVE ABOUT THE PLANE CRASH TO ICAO.,up
2020-01-10,0.000909,"FEDERAL AVIATION ADMINISTRATION SAYS NOTHING IN NEW BOEING COMMUNICATIONS ""POINTED TO ANY SAFETY RISKS THAT WERE NOT ALREADY IDENTIFIED AS PART OF THE ONGOING REVIEW"" OF 737 MAX -- STATEMENT.",up
2020-01-10,0.000909,UPDATE 2-Ryanair raises profit forecast after healthy holiday season.,up
2020-01-10,0.000909,"Ukraine says Iran cooperating in plane crash probe, cautious on blaming missile  .",up
2020-01-10,0.000909,SPIRIT AEROSYSTEMS CEO SAYS WILL MAKE SMALLER EMPLOYMENT REDUCTIONS IN TULSA AND MCALESTER LATER THIS MONTH - MEMO.,up
2020-01-10,0.000909,"UNNAMED BOEING EMPLOYEE IN APRIL 2017 REFERRED TO 737 MAX IN INSTANT MESSAGE, SAYING ""THIS AIRPLANE IS DESIGNED BY CLOWNS WHO IN TURN ARE SUPERVISED BY MONKEYS"" - MESSAGES RELEASED BY BOEING.",up
2020-01-10,0.000909,Reuters Insider - 'Designed by clowns': Boeing employees ridiculed 737 MAX.,up
2020-01-10,0.000909,IRAN CIVIL AVIATION ORG HEAD SAYS VIDEOS POSTED ONLINE SHOWING PLANE BEING HIT BY MISSILE CAN'T BE VERIFIED.,up
2020-01-10,0.000909,"WRAPUP 14-Iran likely downed Ukraine airliner with missiles, Canada's Trudeau says, citing intelligence.",up
2020-01-10,0.000909,Russia says no grounds to blame Iran for Ukrainian plane crash - TASS.,up
2020-01-10,0.000909,"SPIRIT AEROSYSTEMS - ISSUED NOTICE OF LAYOFFS AFFECTING ABOUT 2,800 EMPLOYEES AT WICHITA FACILITY DUE TO EXPECTED LOWER LEVELS OF 737 MAX PRODUCTION.",up
2020-01-10,0.000909,"IRAN OFFICIAL SAYS IRAN PREFERS TO DOWNLOAD BLACK BOXES, COULD SEND TO RUSSIA, CANADA, FRANCE OR UKRAINE IF HELP NEEDED TO DECODE.",up
2020-01-10,0.000909,"U.S. SANCTIONS 17 IRANIAN METALS PRODUCERS AND MINING COMPANIES, NETWORK OF THREE CHINA AND SEYCHELLES-BASED ENTITIES, AND VESSEL USED TO MOVE IRANIAN METAL -TREASURY STATEMENT.",up
2020-01-10,0.000909,WRAPUP 2-Iran wants to handle black box data after plane crash blamed on missile.,up
2020-01-10,0.000909,BOEING SAYS IT IS WORKING WITH NTSB AND FAA ON NECESSARY APPROVALS FROM OFAC TO ASSIST IN IRAN CRASH INVESTIGATION.,up
2020-01-10,0.000909,BRIEF-Southwest Pilots Association Says Boeing 737 Max Situation Still Causing Losses In Earnings And Flight Time For Its Pilots.,up
2020-01-10,0.000909,"REFILE-UPDATE 1-Boeing releases internal messages on 737 MAX, calls them 'completely unacceptable' .",up
2020-01-10,0.000909,BREAKINGVIEWS-Boeing CEOтАЩs top task is to re-engineer culture.,up
2020-01-10,0.000909,"BLACK BOXES OF CRASHED UKRAINIAN AIRLINER WILL BE ""OPENED"" ON JAN 10-STATE NEWS AGENCY IRINA.",up
2020-01-10,0.000909,PRESS DIGEST- New York Times business news - Jan. 10.,up
2020-01-10,0.000909,"SOUTHWEST CALLS BOEING EMPLOYEE COMMENTS 'DISAPPOINTING' BUT SAYS 'CONFIDENT' IN WORK BY BOEING, REGULATORS ON 737 MAX SINCE COMMENTS WERE MADE - SPOKESWOMAN.",up
2020-01-10,0.000909,"UPDATE 2-'Designed by clowns': Boeing releases internal messages that disparage 737 MAX, regulators .",up
2020-01-10,0.000909,"BOEING SUPPLIER SPIRIT AEROSYSTEMS SHARES DOWN 1.1% AFTER REUTERS REPORTS, CITING A MEMO, CO TO LAY OFF OVER 20% OF WORKFORCE IN KANSAS.",up
2020-01-10,0.000909,UKRAINE FOREIGN MINISTER SAYS HAVE NOT ACCESSED INFORMATION IN BLACK BOX YET .,up
2020-01-10,0.000909,Boeing releases communications on 737 MAX simulators it calls 'completely unacceptable'.,up
2020-01-10,0.000909,Iran official says it could take two years to complete crash investigation.,up
2020-01-10,0.000909,"U.S, Canadian, French representatives to attend Iran plane crash investigation meetings.",up
2020-01-10,0.000909,SOUTHWEST PILOTS ASSOCIATION SAYS BOEING 737 MAX SITUATION STILL CAUSING LOSSES IN EARNINGS AND FLIGHT TIME FOR ITS PILOTS.,up
2020-01-10,0.000909,"UPDATE 3-'Designed by clowns': Boeing releases internal messages that disparage 737 MAX, regulators.",up
2020-01-10,0.000909,UKRAINE FOREIGN MINISTER SAYS WILL BE DECIDED WITH IRANIANS WHERE BLACK BOXES WILL BE ANALYZED .,up
2020-01-10,0.000909,UKRAINE FOREIGN MINISTER SAYS  WE HAVE NO REASON TO SAY THAT THE IRANIAN AUTHORITIES DO NOT WANT TO WORK WITH UKRAINE.,up
2020-01-10,0.000909,"FACTBOX-In Boeing internal messages, employees distrust the 737 MAX and mock regulators .",up
2020-01-10,0.000909,BRIEF-Canadian foreign minister says response from Iranian counterpart was open and encouraging.,up
2020-01-10,0.000909,"IRAN STATE NEWS AGENCY IRNA SAYS REPRESENTATIVES FROM U.S., CANADA & FRANCE WILL TRAVEL TO TEHRAN TO ATTEND PLANE CRASH INVESTIGATION MEETINGS.",up
2020-01-10,0.000909,UPDATE 1-Treasury will grant waivers to allow U.S. participation in Iran crash probe.,up
2020-01-10,0.000909,WRAPUP 3-Iran wants to handle black box data after plane crash blamed on missile.,up
2020-01-10,0.000909,UKRAINE FOREIGN MINISTER SAYS WE WANT TO ESTABLISH INTERNATIONAL COALITION TO CONDUCT INVESTIGATION .,up
2020-01-10,0.000909,IRAN CIVIL AVIATION ORG HEAD SAYS IRAN WILL SEEK HELP IF IT CANNOT DECODE DAMAGED BLACK BOXES.,up
2020-01-10,0.000909, WE DO BELIEVE LIKELY THAT IRANIAN MISSILE  SHOT DOWN UKRAINE PLANE -POMPEO.,up
2020-01-10,0.000909,UPDATE 1-U.S. appeals court upholds dismissal of lawsuits over missing Malaysia Air flight.,up
2020-01-10,0.000909,"WRAPUP 11-Iran likely downed Ukraine airliner with missiles -Canada's Trudeau, citing intelligence.",up
2020-01-10,0.000909,WRAPUP 11-Iran to probe black boxes after missile blamed for plane crash.,up
2020-01-10,0.000909,UPDATE 2-U.S. to join probe of Ukrainian jet disaster that killed 176.,up
2020-01-10,0.000909,BUZZ-Airlines: Ryanair's fortunes add wind beneath European wings.,up
2020-01-10,0.000909,"BOEING TURNED DOCUMENTS OVER TO CONGRESS, FEDERAL AVIATION ADMINISTRATION IN DECEMBER.",up
2020-01-10,0.000909,"WRAPUP 13-Iran likely downed Ukraine airliner with missiles, Canada's Trudeau says, citing intelligence.",up
2020-01-10,0.000909,"U.S. to join probe of jet disaster, no missile link -Iran official.",up
2020-01-10,0.000909,"UPDATE 1-U.S. to join probe of jet disaster, no missile link -Iran official.",up
2020-01-10,0.000909,"BOEING SAYS SOME COMMUNICATIONS ""RAISE QUESTIONS ABOUT BOEINGтАЩS INTERACTIONS WITH THE FAA IN CONNECTION WITH THE SIMULATOR QUALIFICATION PROCESS"".",up
2020-01-10,0.000909,"UPDATE 1-Ukraine says Iran cooperating in plane crash probe, cautious on blaming missile.",up
2020-01-10,0.000909,UPDATE 2-Treasury will grant waivers to allow U.S. participation in Iran crash probe.,up
2020-01-10,0.000909,FRENCH FOREIGN MINISTER LE DRIAN SAYS FRANCE IS AVAILABLE  TO CONTRIBUTE TO NECESSARY EXPERTISE IN PROBE ON UKRAINIAN JET CRASH   .,up
2020-01-10,0.000909,UKRAINE FOREIGN MINISTER SAYS WE DO NOT DISCARD ANY VERSION OF WHAT HAPPENED .,up
